sample	stage	timestamp	epoch_ns	target	comm	pid	glibc_heap_pd_kb	other_anon_pd_kb	file_backed_pd_kb	total_pd_kb	minflt	majflt	MemAvailable_kb	zram_used_kb	zram_orig_bytes	zram_compr_bytes	zram_mem_used_bytes
38	P0	2026-08-14T01:56:26,010043385-0700	1786697786003123469	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780720	92940	88961024	23939502	32374784
39	P0	2026-08-14T01:56:27,014678468-0700	1786697787007492718	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	780172	92940	88961024	23939502	32374784
39	P0	2026-08-14T01:56:27,014678468-0700	1786697787007492718	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	780172	92940	88961024	23939502	32374784
39	P0	2026-08-14T01:56:27,014678468-0700	1786697787007492718	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150937	103	780172	92940	88961024	23939502	32374784
39	P0	2026-08-14T01:56:27,014678468-0700	1786697787007492718	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780172	92940	88961024	23939502	32374784
40	P0	2026-08-14T01:56:28,015527468-0700	1786697788008938551	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	780092	92940	88961024	23939502	32374784
40	P0	2026-08-14T01:56:28,015527468-0700	1786697788008938551	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	780092	92940	88961024	23939502	32374784
40	P0	2026-08-14T01:56:28,015527468-0700	1786697788008938551	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150937	103	780092	92940	88961024	23939502	32374784
40	P0	2026-08-14T01:56:28,015527468-0700	1786697788008938551	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780092	92940	88961024	23939502	32374784
41	P0	2026-08-14T01:56:29,010104801-0700	1786697789001273885	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779876	92940	88961024	23939502	32374784
41	P0	2026-08-14T01:56:29,010104801-0700	1786697789001273885	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	779876	92940	88961024	23939502	32374784
41	P0	2026-08-14T01:56:29,010104801-0700	1786697789001273885	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150937	103	779876	92940	88961024	23939502	32374784
41	P0	2026-08-14T01:56:29,010104801-0700	1786697789001273885	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779876	92940	88961024	23939502	32374784
42	P0	2026-08-14T01:56:30,009158468-0700	1786697790001556134	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779272	92940	88961024	23939502	32374784
42	P0	2026-08-14T01:56:30,009158468-0700	1786697790001556134	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	779272	92940	88961024	23939502	32374784
42	P0	2026-08-14T01:56:30,009158468-0700	1786697790001556134	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150937	103	779272	92940	88961024	23939502	32374784
42	P0	2026-08-14T01:56:30,009158468-0700	1786697790001556134	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779272	92940	88961024	23939502	32374784
43	P0	2026-08-14T01:56:31,015247884-0700	1786697791006406551	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	780432	92940	88961024	23939502	32374784
43	P0	2026-08-14T01:56:31,015247884-0700	1786697791006406551	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	780432	92940	88961024	23939502	32374784
43	P0	2026-08-14T01:56:31,015247884-0700	1786697791006406551	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150977	103	780432	92940	88961024	23939502	32374784
43	P0	2026-08-14T01:56:31,015247884-0700	1786697791006406551	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780432	92940	88961024	23939502	32374784
44	P0	2026-08-14T01:56:32,017169301-0700	1786697792008874384	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	780440	92940	88961024	23939502	32374784
44	P0	2026-08-14T01:56:32,017169301-0700	1786697792008874384	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	780440	92940	88961024	23939502	32374784
44	P0	2026-08-14T01:56:32,017169301-0700	1786697792008874384	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150977	103	780440	92940	88961024	23939502	32374784
44	P0	2026-08-14T01:56:32,017169301-0700	1786697792008874384	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780440	92940	88961024	23939502	32374784
45	P0	2026-08-14T01:56:33,010934550-0700	1786697793006517050	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	780028	92940	88961024	23939502	32374784
45	P0	2026-08-14T01:56:33,010934550-0700	1786697793006517050	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	780028	92940	88961024	23939502	32374784
45	P0	2026-08-14T01:56:33,010934550-0700	1786697793006517050	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150977	103	780028	92940	88961024	23939502	32374784
45	P0	2026-08-14T01:56:33,010934550-0700	1786697793006517050	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780028	92940	88961024	23939502	32374784
46	P0	2026-08-14T01:56:34,009696133-0700	1786697794003712217	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	780168	92940	88961024	23939502	32374784
46	P0	2026-08-14T01:56:34,009696133-0700	1786697794003712217	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	780168	92940	88961024	23939502	32374784
46	P0	2026-08-14T01:56:34,009696133-0700	1786697794003712217	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150977	103	780168	92940	88961024	23939502	32374784
46	P0	2026-08-14T01:56:34,009696133-0700	1786697794003712217	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780168	92940	88961024	23939502	32374784
47	P0	2026-08-14T01:56:35,015237883-0700	1786697795007479466	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779728	92940	88961024	23939502	32374784
47	P0	2026-08-14T01:56:35,015237883-0700	1786697795007479466	ServiceB	ServiceB	692	3940	4444	2176	10560	32262	414	779728	92940	88961024	23939502	32374784
47	P0	2026-08-14T01:56:35,015237883-0700	1786697795007479466	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	150977	103	779728	92940	88961024	23939502	32374784
47	P0	2026-08-14T01:56:35,015237883-0700	1786697795007479466	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779728	92940	88961024	23939502	32374784
48	P0	2026-08-14T01:56:36,010655716-0700	1786697796005875133	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	778904	92940	88961024	23939502	32374784
48	P0	2026-08-14T01:56:36,010655716-0700	1786697796005875133	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	778904	92940	88961024	23939502	32374784
48	P0	2026-08-14T01:56:36,010655716-0700	1786697796005875133	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151017	103	778904	92940	88961024	23939502	32374784
48	P0	2026-08-14T01:56:36,010655716-0700	1786697796005875133	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	778904	92940	88961024	23939502	32374784
49	P0	2026-08-14T01:56:37,015127383-0700	1786697797007698716	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	778680	92940	88961024	23939502	32374784
49	P0	2026-08-14T01:56:37,015127383-0700	1786697797007698716	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	778680	92940	88961024	23939502	32374784
49	P0	2026-08-14T01:56:37,015127383-0700	1786697797007698716	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151017	103	778680	92940	88961024	23939502	32374784
49	P0	2026-08-14T01:56:37,015127383-0700	1786697797007698716	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	778680	92940	88961024	23939502	32374784
50	P0	2026-08-14T01:56:38,010867216-0700	1786697798005938216	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779360	92940	88961024	23939502	32374784
50	P0	2026-08-14T01:56:38,010867216-0700	1786697798005938216	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	779360	92940	88961024	23939502	32374784
50	P0	2026-08-14T01:56:38,010867216-0700	1786697798005938216	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151017	103	779360	92940	88961024	23939502	32374784
50	P0	2026-08-14T01:56:38,010867216-0700	1786697798005938216	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779360	92940	88961024	23939502	32374784
51	P0	2026-08-14T01:56:39,008034882-0700	1786697799002697382	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	778496	92940	88961024	23939502	32374784
51	P0	2026-08-14T01:56:39,008034882-0700	1786697799002697382	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	778496	92940	88961024	23939502	32374784
51	P0	2026-08-14T01:56:39,008034882-0700	1786697799002697382	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151017	103	778496	92940	88961024	23939502	32374784
51	P0	2026-08-14T01:56:39,008034882-0700	1786697799002697382	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	778496	92940	88961024	23939502	32374784
52	P0	2026-08-14T01:56:40,019998049-0700	1786697800008538382	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	778996	92940	88961024	23939502	32374784
52	P0	2026-08-14T01:56:40,019998049-0700	1786697800008538382	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	778996	92940	88961024	23939502	32374784
52	P0	2026-08-14T01:56:40,019998049-0700	1786697800008538382	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151057	103	778996	92940	88961024	23939502	32374784
52	P0	2026-08-14T01:56:40,019998049-0700	1786697800008538382	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	778996	92940	88961024	23939502	32374784
53	P0	2026-08-14T01:56:41,008603632-0700	1786697801002168882	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779432	92940	88961024	23939502	32374784
53	P0	2026-08-14T01:56:41,008603632-0700	1786697801002168882	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	779432	92940	88961024	23939502	32374784
53	P0	2026-08-14T01:56:41,008603632-0700	1786697801002168882	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151057	103	779432	92940	88961024	23939502	32374784
53	P0	2026-08-14T01:56:41,008603632-0700	1786697801002168882	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779432	92940	88961024	23939502	32374784
54	P0	2026-08-14T01:56:42,010721465-0700	1786697802002451048	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779452	92940	88961024	23939502	32374784
54	P0	2026-08-14T01:56:42,010721465-0700	1786697802002451048	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	779452	92940	88961024	23939502	32374784
54	P0	2026-08-14T01:56:42,010721465-0700	1786697802002451048	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151057	103	779452	92940	88961024	23939502	32374784
54	P0	2026-08-14T01:56:42,010721465-0700	1786697802002451048	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779452	92940	88961024	23939502	32374784
55	P0	2026-08-14T01:56:43,009613381-0700	1786697803004266965	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779064	92940	88961024	23939502	32374784
55	P0	2026-08-14T01:56:43,009613381-0700	1786697803004266965	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	779064	92940	88961024	23939502	32374784
55	P0	2026-08-14T01:56:43,009613381-0700	1786697803004266965	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151057	103	779064	92940	88961024	23939502	32374784
55	P0	2026-08-14T01:56:43,009613381-0700	1786697803004266965	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779064	92940	88961024	23939502	32374784
56	P0	2026-08-14T01:56:44,008844964-0700	1786697804001251631	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	780032	92940	88961024	23939502	32374784
56	P0	2026-08-14T01:56:44,008844964-0700	1786697804001251631	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	780032	92940	88961024	23939502	32374784
56	P0	2026-08-14T01:56:44,008844964-0700	1786697804001251631	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151057	103	780032	92940	88961024	23939502	32374784
56	P0	2026-08-14T01:56:44,008844964-0700	1786697804001251631	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780032	92940	88961024	23939502	32374784
57	P0	2026-08-14T01:56:45,010156297-0700	1786697805004763797	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779292	92940	88961024	23939502	32374784
57	P0	2026-08-14T01:56:45,010156297-0700	1786697805004763797	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	779292	92940	88961024	23939502	32374784
57	P0	2026-08-14T01:56:45,010156297-0700	1786697805004763797	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151057	103	779292	92940	88961024	23939502	32374784
57	P0	2026-08-14T01:56:45,010156297-0700	1786697805004763797	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779292	92940	88961024	23939502	32374784
58	P0	2026-08-14T01:56:46,015488214-0700	1786697806010259214	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779524	92940	88961024	23939502	32374784
58	P0	2026-08-14T01:56:46,015488214-0700	1786697806010259214	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	779524	92940	88961024	23939502	32374784
58	P0	2026-08-14T01:56:46,015488214-0700	1786697806010259214	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151097	103	779524	92940	88961024	23939502	32374784
58	P0	2026-08-14T01:56:46,015488214-0700	1786697806010259214	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779524	92940	88961024	23939502	32374784
59	P0	2026-08-14T01:56:47,013745130-0700	1786697807007312964	ServiceA	ServiceA	3953	3464	4300	2656	10420	415778	167	779060	92940	88961024	23939502	32374784
59	P0	2026-08-14T01:56:47,013745130-0700	1786697807007312964	ServiceB	ServiceB	692	3940	4440	2176	10556	32262	414	779060	92940	88961024	23939502	32374784
59	P0	2026-08-14T01:56:47,013745130-0700	1786697807007312964	ChannelLoader	ServiceH	3740	13252	25724	4324	43300	151097	103	779060	92940	88961024	23939502	32374784
59	P0	2026-08-14T01:56:47,013745130-0700	1786697807007312964	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779060	92940	88961024	23939502	32374784
60	R1	2026-08-14T01:56:48,017055463-0700	1786697808012004797	ServiceA	ServiceA	3953	3452	4300	2656	10408	415778	167	779292	92940	88961024	23939502	32374784
60	R1	2026-08-14T01:56:48,017055463-0700	1786697808012004797	ServiceB	ServiceB	692	3936	4396	2176	10508	32263	414	779292	92940	88961024	23939502	32374784
60	R1	2026-08-14T01:56:48,017055463-0700	1786697808012004797	ChannelLoader	ServiceH	3740	13292	25732	4324	43348	151451	103	779292	92940	88961024	23939502	32374784
60	R1	2026-08-14T01:56:48,017055463-0700	1786697808012004797	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	779292	92940	88961024	23939502	32374784
61	R1	2026-08-14T01:56:49,403182963-0700	1786697809392729213	ServiceA	ServiceA	3953	4336	4364	2656	11356	415817	167	775676	92940	88961024	23939502	32374784
61	R1	2026-08-14T01:56:49,403182963-0700	1786697809392729213	ServiceB	ServiceB	692	3928	4396	2176	10500	32298	414	775676	92940	88961024	23939502	32374784
61	R1	2026-08-14T01:56:49,403182963-0700	1786697809392729213	ChannelLoader	ServiceH	3740	13456	24836	4324	42616	152275	103	775676	92940	88961024	23939502	32374784
61	R1	2026-08-14T01:56:49,403182963-0700	1786697809392729213	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	775676	92940	88961024	23939502	32374784
62	R1	2026-08-14T01:56:50,942794296-0700	1786697810916116629	ServiceA	ServiceA	3953	6192	6720	2684	15596	416804	167	773200	92940	88961024	23939502	32374784
62	R1	2026-08-14T01:56:50,942794296-0700	1786697810916116629	ServiceB	ServiceB	692	3928	4396	2176	10500	32298	414	773200	92940	88961024	23939502	32374784
62	R1	2026-08-14T01:56:50,942794296-0700	1786697810916116629	ChannelLoader	ServiceH	3740	13772	25812	4324	43908	153039	103	773200	92940	88961024	23939502	32374784
62	R1	2026-08-14T01:56:50,942794296-0700	1786697810916116629	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	773200	92940	88961024	23939502	32374784
63	R1	2026-08-14T01:56:54,334992462-0700	1786697814225556879	ServiceA	ServiceA	3953	13272	6552	2684	22508	426430	167	755688	92940	88961024	23939502	32374784
63	R1	2026-08-14T01:56:54,334992462-0700	1786697814225556879	ServiceB	ServiceB	692	3984	4396	2176	10556	32308	414	755688	92940	88961024	23939502	32374784
63	R1	2026-08-14T01:56:54,334992462-0700	1786697814225556879	ChannelLoader	ServiceH	3740	13772	25812	4324	43908	153131	103	755688	92940	88961024	23939502	32374784
63	R1	2026-08-14T01:56:54,334992462-0700	1786697814225556879	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	755688	92940	88961024	23939502	32374784
64	R1	2026-08-14T01:56:59,671004044-0700	1786697819655123377	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	780988	92940	88961024	23939502	32374784
64	R1	2026-08-14T01:56:59,671004044-0700	1786697819655123377	ServiceB	ServiceB	692	3928	4396	2176	10500	32476	414	780988	92940	88961024	23939502	32374784
64	R1	2026-08-14T01:56:59,671004044-0700	1786697819655123377	ChannelLoader	ServiceH	3740	13772	25812	4324	43908	153135	103	780988	92940	88961024	23939502	32374784
64	R1	2026-08-14T01:56:59,671004044-0700	1786697819655123377	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	780988	92940	88961024	23939502	32374784
65	R1	2026-08-14T01:57:01,657578710-0700	1786697821647349293	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	781584	92940	88961024	23939502	32374784
65	R1	2026-08-14T01:57:01,657578710-0700	1786697821647349293	ServiceB	ServiceB	692	3928	4396	2176	10500	32476	414	781584	92940	88961024	23939502	32374784
65	R1	2026-08-14T01:57:01,657578710-0700	1786697821647349293	ChannelLoader	ServiceH	3740	13772	25812	4324	43908	153177	103	781584	92940	88961024	23939502	32374784
65	R1	2026-08-14T01:57:01,657578710-0700	1786697821647349293	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	781584	92940	88961024	23939502	32374784
66	R1	2026-08-14T01:57:03,581614460-0700	1786697823551792126	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	781932	92940	88961024	23939502	32374784
66	R1	2026-08-14T01:57:03,581614460-0700	1786697823551792126	ServiceB	ServiceB	692	3928	4396	2176	10500	32476	414	781932	92940	88961024	23939502	32374784
66	R1	2026-08-14T01:57:03,581614460-0700	1786697823551792126	ChannelLoader	ServiceH	3740	13772	25812	4324	43908	153177	103	781932	92940	88961024	23939502	32374784
66	R1	2026-08-14T01:57:03,581614460-0700	1786697823551792126	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	781932	92940	88961024	23939502	32374784
67	R1	2026-08-14T01:57:05,476086543-0700	1786697825455139376	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	783652	92940	88961024	23939502	32374784
67	R1	2026-08-14T01:57:05,476086543-0700	1786697825455139376	ServiceB	ServiceB	692	3884	4372	2176	10432	32480	414	783652	92940	88961024	23939502	32374784
67	R1	2026-08-14T01:57:05,476086543-0700	1786697825455139376	ChannelLoader	ServiceH	3740	13772	25772	4324	43868	153219	103	783652	92940	88961024	23939502	32374784
67	R1	2026-08-14T01:57:05,476086543-0700	1786697825455139376	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	783652	92940	88961024	23939502	32374784
68	R1	2026-08-14T01:57:07,592622625-0700	1786697827570214125	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	783092	92940	88961024	23939502	32374784
68	R1	2026-08-14T01:57:07,592622625-0700	1786697827570214125	ServiceB	ServiceB	692	3884	4372	2176	10432	32480	414	783092	92940	88961024	23939502	32374784
68	R1	2026-08-14T01:57:07,592622625-0700	1786697827570214125	ChannelLoader	ServiceH	3740	13772	25680	4324	43776	153225	103	783092	92940	88961024	23939502	32374784
68	R1	2026-08-14T01:57:07,592622625-0700	1786697827570214125	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	783092	92940	88961024	23939502	32374784
69	R1	2026-08-14T01:57:09,782742625-0700	1786697829760833458	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	783280	92940	88961024	23939502	32374784
69	R1	2026-08-14T01:57:09,782742625-0700	1786697829760833458	ServiceB	ServiceB	692	3884	4372	2176	10432	32480	414	783280	92940	88961024	23939502	32374784
69	R1	2026-08-14T01:57:09,782742625-0700	1786697829760833458	ChannelLoader	ServiceH	3740	13356	25788	4324	43468	155219	103	783280	92940	88961024	23939502	32374784
69	R1	2026-08-14T01:57:09,782742625-0700	1786697829760833458	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	783280	92940	88961024	23939502	32374784
70	R1	2026-08-14T01:57:10,969866625-0700	1786697830956612541	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	784532	92940	88961024	23939502	32374784
70	R1	2026-08-14T01:57:10,969866625-0700	1786697830956612541	ServiceB	ServiceB	692	3884	4372	2176	10432	32480	414	784532	92940	88961024	23939502	32374784
70	R1	2026-08-14T01:57:10,969866625-0700	1786697830956612541	ChannelLoader	ServiceH	3740	13356	25788	4324	43468	155624	103	784532	92940	88961024	23939502	32374784
70	R1	2026-08-14T01:57:10,969866625-0700	1786697830956612541	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	784532	92940	88961024	23939502	32374784
71	R1	2026-08-14T01:57:11,801011208-0700	1786697831794013374	ServiceA	ServiceA	3953	3512	4460	2656	10628	427309	167	783788	92940	88961024	23939502	32374784
71	R1	2026-08-14T01:57:11,801011208-0700	1786697831794013374	ServiceB	ServiceB	692	3884	4372	2176	10432	32480	414	783788	92940	88961024	23939502	32374784
